Trip ID,Route ID,Stop ID,Stop Sequence,Arrival Time (Epoch),Delay (Seconds)
1134802,300J,3297,134,1782724986,0
1134802,300J,3196,135,1782725033,0
1134802,300J,3166,136,1782725075,0
1134802,300J,3131,137,1782725108,0
1134802,300J,3039,138,1782725145,0
1134802,300J,2988,139,1782725180,0
1134802,300J,2931,140,1782725228,0
1134802,300J,2877,141,1782725273,0
1134802,300J,2850,142,1782725292,0
1134826,300U,101624,1,1782723780,0
1134826,300U,101713,2,1782723851,0
1134826,300U,4598,3,1782723899,0
1134826,300U,4595,4,1782723948,0
1134826,300U,4592,5,1782723983,0
1134826,300U,4601,6,1782724017,0
1134826,300U,4667,7,1782724086,0
1134826,300U,4723,8,1782724143,0
1134826,300U,4776,9,1782724189,0
1134826,300U,4815,10,1782724248,0
1134826,300U,4853,11,1782724286,0
1134826,300U,4893,12,1782724318,0
1134900,G10,3147,21,1782723411,0
1134900,G10,3187,22,1782723499,0
1134900,G10,3289,23,1782723581,0
1134900,G10,3386,24,1782723687,0
1134900,G10,6451,25,1782723824,0
1134900,G10,6458,26,1782723912,0
1134900,G10,3568,27,1782724108,0
1134900,G10,3573,28,1782724187,0
1134900,G10,3606,29,1782724293,0
1134900,G10,3674,30,1782724392,0
1134900,G10,3676,31,1782724434,0
1134900,G10,3686,32,1782724502,0
1134900,G10,3727,33,1782724555,0
1134900,G10,100618,34,1782724584,0
1134900,G10,3878,35,1782724762,0
1134900,G10,3917,36,1782724775,0
1134900,G10,3969,37,1782724845,0
1134900,G10,4013,38,1782724895,0
1134900,G10,4063,39,1782724958,0
1134900,G10,4131,40,1782725037,0
1134900,G10,4175,41,1782725099,0
1134900,G10,4252,42,1782725152,0
1134900,G10,4305,43,1782725204,0
1134900,G10,4361,44,1782725278,0
1134900,G10,4451,45,1782725365,0
1134900,G10,4523,46,1782725437,0
1134900,G10,4563,47,1782725482,0
1134900,G10,4590,48,1782725525,0
1134900,G10,4630,49,1782725578,0
1134920,G10,102319,7,1782723393,0
1134920,G10,5252,8,1782723504,0
1134920,G10,100640,9,1782723602,0
1134920,G10,5212,10,1782723837,0
1134920,G10,5141,11,1782723854,0
1134920,G10,5070,12,1782723908,0
1134920,G10,5056,13,1782723961,0
1134920,G10,101103,14,1782724004,0
1134920,G10,5012,15,1782724097,0
1134920,G10,5010,16,1782724120,0
1134920,G10,4970,17,1782724150,0
1134920,G10,4951,18,1782724167,0
1134920,G10,4912,19,1782724189,0
1134920,G10,4876,20,1782724242,0
1134920,G10,4822,21,1782724269,0
1134920,G10,4734,22,1782724329,0
1134920,G10,4675,23,1782724401,0
1134920,G10,4650,24,1782724438,0
1134920,G10,4589,25,1782724451,0
1134920,G10,4565,26,1782724488,0
1134920,G10,4508,27,1782724559,0
1134920,G10,4463,28,1782724601,0
1134920,G10,4365,29,1782724625,0
1134920,G10,4328,30,1782724658,0
1134920,G10,4270,31,1782724689,0
1134920,G10,4173,32,1782724726,0
1134920,G10,4141,33,1782724772,0
1134920,G10,4047,34,1782724846,0
1134920,G10,4015,35,1782724872,0
1134920,G10,3961,36,1782724907,0
1134920,G10,3906,37,1782724954,0
1134920,G10,3879,38,1782724989,0
1134920,G10,3792,39,1782725106,0
1134920,G10,3724,40,1782725202,0
1134929,G10,2223,66,1782723368,0
1134929,G10,2156,67,1782723367,0
1134929,G10,2097,68,1782723397,0
1134929,G10,2040,69,1782723440,0
1134929,G10,1958,70,1782723478,0
1134929,G10,1882,71,1782723517,0
1134929,G10,1827,72,1782723554,0
1134929,G10,1759,73,1782723662,0
1134929,G10,1745,74,1782723699,0
1134929,G10,1750,999,1782723726,0
1134931,G10,3610,43,1782723421,0
1134931,G10,3566,44,1782723513,0
1134931,G10,3565,45,1782723570,0
1134931,G10,6460,46,1782723650,0
1134931,G10,3474,47,1782723742,0
1134931,G10,6446,48,1782723977,0
1134931,G10,3266,49,1782724121,0
1134931,G10,3200,50,1782724159,0
1134931,G10,3158,51,1782724240,0
1134931,G10,3111,52,1782724288,0
1134931,G10,3038,53,1782724320,0
1134931,G10,3009,54,1782724366,0
1134931,G10,2956,55,1782724495,0
1134931,G10,2858,56,1782724539,0
1134931,G10,2824,57,1782724575,0
1134931,G10,2762,58,1782724611,0
1134931,G10,2733,59,1782724637,0
1134931,G10,2663,60,1782724707,0
1134931,G10,2599,61,1782724746,0
1134931,G10,2533,62,1782724783,0
1134931,G10,2469,63,1782724848,0
1134931,G10,2400,64,1782724923,0
1134931,G10,2348,65,1782724959,0
1134931,G10,2223,66,1782725009,0
1134931,G10,2156,67,1782725059,0
1134931,G10,2097,68,1782725096,0
1134931,G10,2040,69,1782725155,0
1134931,G10,1958,70,1782725216,0
1134950,G10,3724,40,1782723393,0
1134950,G10,3675,41,1782723577,0
1134950,G10,3669,42,1782723616,0
1134950,G10,3610,43,1782723675,0
1134950,G10,3566,44,1782723771,0
1134950,G10,3565,45,1782723827,0
1134950,G10,6460,46,1782723912,0
1134950,G10,3474,47,1782724005,0
1134950,G10,6446,48,1782724234,0
1134950,G10,3266,49,1782724385,0
1134950,G10,3200,50,1782724422,0
1134950,G10,3158,51,1782724519,0
1134950,G10,3111,52,1782724571,0
1134950,G10,3038,53,1782724608,0
1134950,G10,3009,54,1782724651,0
1134950,G10,2956,55,1782724742,0
1134950,G10,2858,56,1782724802,0
1134950,G10,2824,57,1782724843,0
1134950,G10,2762,58,1782724876,0
1134950,G10,2733,59,1782724930,0
1134950,G10,2663,60,1782724995,0
1134950,G10,2599,61,1782725031,0
1134950,G10,2533,62,1782725065,0
1134950,G10,2469,63,1782725125,0
1134950,G10,2400,64,1782725196,0
1134950,G10,2348,65,1782725232,0
1134953,G10,1750,1,1782724340,0
1134953,G10,1879,2,1782724388,0
1134953,G10,1959,3,1782724452,0
1134953,G10,2038,4,1782724492,0
1134953,G10,2110,5,1782724560,0
1134953,G10,2155,6,1782724585,0
1134953,G10,2226,7,1782724623,0
1134956,G10,5056,1,1782724800,0
1134956,G10,101103,2,1782724838,0
1134956,G10,5012,3,1782724904,0
1134956,G10,5010,4,1782724932,0
1134956,G10,4970,5,1782724981,0
1134956,G10,4951,6,1782724999,0
1134957,G10,3266,49,1782723417,0
1134957,G10,3200,50,1782723455,0
1134957,G10,3158,51,1782723534,0
1134957,G10,3111,52,1782723627,0
1134957,G10,3038,53,1782723642,0
1134957,G10,3009,54,1782723702,0
1134957,G10,2956,55,1782723826,0
1134957,G10,2858,56,1782723867,0
1134957,G10,2824,57,1782723907,0
1134957,G10,2762,58,1782723941,0
1134957,G10,2733,59,1782723983,0
1134957,G10,2663,60,1782724046,0
1134957,G10,2599,61,1782724074,0
1134957,G10,2533,62,1782724105,0
1134957,G10,2469,63,1782724145,0
1134957,G10,2400,64,1782724228,0
1134957,G10,2348,65,1782724288,0
1134957,G10,2223,66,1782724328,0
1134957,G10,2156,67,1782724364,0
1134957,G10,2097,68,1782724392,0
1134957,G10,2040,69,1782724428,0
1134957,G10,1958,70,1782724472,0
1134957,G10,1882,71,1782724515,0
1134957,G10,1827,72,1782724570,0
1134957,G10,1759,73,1782724614,0
1134957,G10,1745,74,1782724632,0
1134957,G10,1750,999,1782724654,0
1134959,G10,2956,43,1782723379,0
1134959,G10,2858,44,1782723423,0
1134959,G10,2824,45,1782723459,0
1134959,G10,2762,46,1782723495,0
1134959,G10,2733,47,1782723539,0
1134959,G10,2663,48,1782723599,0
1134959,G10,2599,49,1782723629,0
1134959,G10,2533,50,1782723660,0
1134959,G10,2469,51,1782723700,0
1134959,G10,2400,52,1782723797,0
1134959,G10,2348,53,1782723831,0
1134959,G10,2223,54,1782723870,0
1134959,G10,2156,55,1782723906,0
1134959,G10,2097,56,1782723938,0
1134959,G10,2040,57,1782723980,0
1134959,G10,1958,58,1782724022,0
1134959,G10,1882,59,1782724062,0
1134959,G10,1827,60,1782724098,0
1134959,G10,1759,61,1782724179,0
1134959,G10,1745,62,1782724201,0
1134959,G10,1750,999,1782724228,0
1134961,G10,4876,20,1782723385,0
1134961,G10,4822,21,1782723427,0
1134961,G10,4734,22,1782723470,0
1134961,G10,4675,23,1782723539,0
1134961,G10,4650,24,1782723570,0
1134961,G10,4589,25,1782723598,0
1134961,G10,4565,26,1782723638,0
1134961,G10,4508,27,1782723702,0
1134961,G10,4463,28,1782723731,0
1134961,G10,4365,29,1782723783,0
1134961,G10,4328,30,1782723808,0
1134961,G10,4270,31,1782723848,0
1134961,G10,4173,32,1782723932,0
1134961,G10,4141,33,1782723982,0
1134961,G10,4047,34,1782724029,0
1134961,G10,4015,35,1782724056,0
1134961,G10,3961,36,1782724118,0
1134961,G10,3906,37,1782724176,0
1134961,G10,3879,38,1782724204,0
1134961,G10,3792,39,1782724244,0
1134961,G10,3724,40,1782724287,0
1134961,G10,3675,41,1782724455,0
1134961,G10,3669,42,1782724562,0
1134961,G10,3610,43,1782724641,0
1134961,G10,3566,44,1782724718,0
1134961,G10,3565,45,1782724762,0
1134961,G10,6460,46,1782724837,0
1134961,G10,3474,47,1782724942,0
1134961,G10,6446,48,1782725047,0
1135000,G10,5011,57,1782723381,0
1135000,G10,5015,58,1782723405,0
1135000,G10,5029,59,1782723471,0
1135000,G10,5065,60,1782723485,0
1135000,G10,5130,61,1782723590,0
1135000,G10,5188,62,1782723624,0
1135000,G10,100425,999,1782723716,0
1135006,G10,3674,30,1782723437,0
1135006,G10,3676,31,1782723484,0
1135006,G10,3686,32,1782723564,0
1135006,G10,3727,33,1782723619,0
1135006,G10,100618,34,1782723651,0
1135006,G10,3878,35,1782723819,0
1135006,G10,3917,36,1782723855,0
1135006,G10,3969,37,1782723933,0
1135006,G10,4013,38,1782723969,0
1135006,G10,4063,39,1782724009,0
1135006,G10,4131,40,1782724032,0
1135006,G10,4175,41,1782724097,0
1135006,G10,4252,42,1782724146,0
1135006,G10,4305,43,1782724227,0
1135006,G10,4361,44,1782724272,0
1135006,G10,4451,45,1782724322,0
1135006,G10,4523,46,1782724374,0
1135006,G10,4563,47,1782724406,0
1135006,G10,4590,48,1782724426,0
1135006,G10,4630,49,1782724442,0
1135006,G10,4669,50,1782724470,0
1135006,G10,4739,51,1782724536,0
1135006,G10,4823,52,1782724608,0
1135006,G10,4888,53,1782724674,0
1135006,G10,4914,54,1782724713,0
1135006,G10,4940,55,1782724757,0
1135006,G10,4980,56,1782724801,0
1135006,G10,5011,57,1782724847,0
1135006,G10,5015,58,1782724876,0
1135006,G10,5029,59,1782724950,0
1135006,G10,5065,60,1782725020,0
1135006,G10,5130,61,1782725067,0
1135012,G10,100425,63,1782723414,0
1135012,G10,5258,64,1782723625,0
1135012,G10,102321,65,1782723718,0
1135012,G10,101829,66,1782723800,0
1135012,G10,5092,67,1782723846,0
1135012,G10,5098,68,1782723865,0
1135012,G10,5103,69,1782723924,0
1135012,G10,5106,70,1782723945,0
1135012,G10,5110,71,1782723963,0
1135012,G10,5101,999,1782724000,0
1135027,G10A,4305,43,1782723462,0
1135027,G10A,4361,44,1782723506,0
1135027,G10A,4451,45,1782723555,0
1135027,G10A,4523,46,1782723604,0
1135027,G10A,4563,47,1782723624,0
1135027,G10A,4590,48,1782723646,0
1135027,G10A,4630,49,1782723678,0
1135027,G10A,4669,999,1782723708,0
1135037,G10B,1959,3,1782723426,0
1135037,G10B,2038,4,1782723455,0
1135037,G10B,2110,5,1782723520,0
1135037,G10B,2155,6,1782723547,0
1135037,G10B,2226,7,1782723583,0
1135037,G10B,2299,8,1782723617,0
1135037,G10B,2369,9,1782723641,0
1135037,G10B,2474,10,1782723757,0
1135037,G10B,2541,11,1782723800,0
1135037,G10B,2590,12,1782723822,0
1135037,G10B,2664,13,1782723840,0
1135037,G10B,2723,14,1782723885,0
1135037,G10B,2758,15,1782723953,0
1135037,G10B,2793,16,1782723992,0
1135037,G10B,2846,17,1782724004,0
1135037,G10B,2902,18,1782724033,0
1135037,G10B,3010,19,1782724154,0
1135037,G10B,3055,20,1782724190,0
1135037,G10B,3147,21,1782724255,0
1135037,G10B,3187,999,1782724336,0
1135039,G10B,1750,1,1782725160,0
1135039,G10B,1879,2,1782725203,0
1135039,G10B,1959,3,1782725260,0
1135039,G10B,2038,4,1782725295,0
1135039,G10B,2110,5,1782725355,0
1135039,G10B,2155,6,1782725377,0
1135039,G10B,2226,7,1782725411,0
1135039,G10B,2299,8,1782725456,0
1135039,G10B,2369,9,1782725486,0
1135039,G10B,2474,10,1782725526,0
1135039,G10B,2541,11,1782725571,0
1135039,G10B,2590,12,1782725593,0
1135039,G10B,2664,13,1782725640,0
1135039,G10B,2723,14,1782725685,0
1135039,G10B,2758,15,1782725748,0
1135039,G10B,2793,16,1782725799,0
1135039,G10B,2846,17,1782725847,0
1135039,G10B,2902,18,1782725896,0
1135039,G10B,3010,19,1782725993,0
1135039,G10B,3055,20,1782726036,0
1135039,G10B,3147,21,1782726099,0
1135039,G10B,3187,999,1782726180,0
1135084,G20,5642,3,1782723377,0
1135084,G20,5638,4,1782723407,0
1135084,G20,5588,5,1782723492,0
1135084,G20,5565,6,1782723522,0
1135084,G20,5555,7,1782723546,0
1135084,G20,5532,8,1782723576,0
1135084,G20,5545,9,1782723608,0
1135084,G20,5546,10,1782723632,0
1135084,G20,5541,11,1782723661,0
1135084,G20,5531,12,1782723688,0
1135084,G20,5515,13,1782723709,0
1135084,G20,5509,14,1782723732,0
1135084,G20,5499,15,1782723779,0
1135084,G20,5486,16,1782723812,0
1135084,G20,5481,17,1782723842,0
1135084,G20,5468,18,1782723863,0
1135084,G20,5471,19,1782723905,0
1135084,G20,5461,20,1782723938,0
1135084,G20,5451,21,1782723982,0
1135084,G20,5441,22,1782724033,0
1135084,G20,5452,23,1782724058,0
1135084,G20,5459,24,1782724087,0
1135084,G20,5440,25,1782724142,0
1135084,G20,5425,26,1782724176,0
1135084,G20,5404,27,1782724206,0
1135084,G20,5381,28,1782724236,0
1135084,G20,5275,29,1782724337,0
1135084,G20,5236,30,1782724417,0
1135084,G20,102319,31,1782724513,0
1135084,G20,5252,32,1782724589,0
1135084,G20,5212,33,1782724681,0
1135084,G20,5141,34,1782724702,0
1135084,G20,5070,35,1782724741,0
1135084,G20,5056,999,1782724782,0
1135086,G20,3187,1,1782726180,0
1135086,G20,3289,2,1782726263,0
1135086,G20,3386,3,1782726403,0
1135092,G20,3573,7,1782723420,0
1135092,G20,3606,8,1782723507,0
1135092,G20,3674,9,1782723616,0
1135092,G20,3676,10,1782723658,0
1135092,G20,3686,11,1782723741,0
1135092,G20,3727,12,1782723805,0
1135092,G20,100618,13,1782723836,0
1135092,G20,3878,14,1782723920,0
1135092,G20,3917,15,1782723948,0
1135092,G20,3969,16,1782723977,0
1135092,G20,4013,17,1782724010,0
1135092,G20,4063,18,1782724072,0
1135092,G20,4131,19,1782724096,0
1135092,G20,4175,20,1782724157,0
1135092,G20,4252,21,1782724168,0
1135092,G20,4305,22,1782724253,0
1135092,G20,4361,23,1782724286,0
1135092,G20,4451,24,1782724328,0
1135092,G20,4523,25,1782724363,0
1135092,G20,4563,26,1782724387,0
1135092,G20,4590,27,1782724405,0
1135092,G20,4630,28,1782724462,0
1135092,G20,4669,29,1782724521,0
1135092,G20,4739,30,1782724564,0
1135092,G20,4823,31,1782724611,0
1135092,G20,4888,32,1782724654,0
1135092,G20,4914,33,1782724679,0
1135092,G20,4940,34,1782724707,0
1135092,G20,4980,35,1782724735,0
1135092,G20,5011,36,1782724765,0
1135092,G20,5015,37,1782724784,0
1135092,G20,5029,38,1782724832,0
1135092,G20,5065,39,1782724881,0
1135092,G20,5130,40,1782724933,0
1135092,G20,5188,41,1782724981,0
1135111,G21,3187,1,1782724380,0
1135111,G21,3289,2,1782724401,0
1135111,G21,3386,3,1782724542,0
1135111,G21,6451,4,1782724619,0
1135111,G21,6458,5,1782724681,0
1135111,G21,3568,6,1782724750,0
1135111,G21,3573,7,1782724786,0
1135111,G21,3606,8,1782724819,0
1135111,G21,3674,9,1782724876,0
1135111,G21,3676,10,1782724920,0
1135111,G21,3686,11,1782724950,0
1135111,G21,3727,12,1782725004,0
1135111,G21,100618,13,1782725066,0
1135141,H20,4030,21,1782723369,0
1135141,H20,3999,22,1782723393,0
1135141,H20,3940,23,1782723420,0
1135141,H20,3889,24,1782723456,0
1135141,H20,3852,25,1782723508,0
1135141,H20,3748,26,1782723572,0
1135141,H20,3691,27,1782723627,0
1135141,H20,3617,28,1782723707,0
1135141,H20,3569,29,1782723734,0
1135141,H20,6594,30,1782723859,0
1135141,H20,6591,31,1782723900,0
1135141,H20,6589,32,1782723949,0
1135141,H20,6586,33,1782724006,0
1135141,H20,6582,34,1782724047,0
1135141,H20,6579,35,1782724370,0
1135141,H20,6577,36,1782724401,0
1135141,H20,6576,37,1782724445,0
1135141,H20,100699,38,1782724521,0
1135141,H20,3484,39,1782724598,0
1135141,H20,3480,40,1782724644,0
1135141,H20,3461,41,1782724766,0
1135141,H20,3443,42,1782724926,0
1135141,H20,3438,43,1782725018,0
1135141,H20,6605,44,1782725105,0
1135141,H20,6604,45,1782725212,0
1135152,H20,4172,17,1782723383,0
1135152,H20,4125,18,1782723448,0
1135152,H20,4078,19,1782723901,0
1135152,H20,4056,20,1782723917,0
1135152,H20,4030,21,1782723932,0
1135152,H20,3999,22,1782723955,0
1135152,H20,3940,23,1782723982,0
1135152,H20,3889,24,1782724019,0
1135152,H20,3852,25,1782724070,0
1135152,H20,3748,26,1782724134,0
1135152,H20,3691,27,1782724184,0
1135152,H20,3617,28,1782724253,0
1135152,H20,3569,29,1782724279,0
1135152,H20,6594,30,1782724402,0
1135152,H20,6591,31,1782724452,0
1135152,H20,6589,32,1782724499,0
1135152,H20,6586,33,1782724556,0
1135152,H20,6582,34,1782724614,0
1135152,H20,6579,35,1782724909,0
1135152,H20,6577,36,1782724946,0
1135152,H20,6576,37,1782724967,0
1135152,H20,100699,38,1782725044,0
1135152,H20,3484,39,1782725123,0
1135152,H20,3480,40,1782725165,0
1135152,H20,3461,41,1782725278,0
1135152,H20,3443,42,1782725427,0
1135152,H20,3438,43,1782725513,0
1135152,H20,6605,44,1782725594,0
1135152,H20,6604,45,1782725694,0
1135155,H20,4419,70,1782723391,0
1135155,H20,4422,71,1782723418,0
1135155,H20,4428,72,1782723444,0
1135155,H20,4434,73,1782723468,0
1135155,H20,4436,74,1782723492,0
1135155,H20,4444,75,1782723582,0
1135155,H20,4456,76,1782723619,0
1135155,H20,4504,77,1782723658,0
1135155,H20,4525,78,1782723729,0
1135155,H20,101544,999,1782723843,0
1135162,H20,2648,7,1782723404,0
1135162,H20,2750,8,1782723538,0
1135162,H20,2800,9,1782723562,0
1135162,H20,2844,10,1782723583,0
1135162,H20,2906,11,1782723609,0
1135162,H20,2994,12,1782723655,0
1135162,H20,3062,13,1782723686,0
1135162,H20,3137,14,1782723716,0
1135162,H20,3176,15,1782723750,0
1135162,H20,3244,16,1782723830,0
1135162,H20,3308,17,1782723860,0
1135162,H20,3344,18,1782723889,0
1135162,H20,6532,19,1782723927,0
1135162,H20,6534,20,1782723960,0
1135162,H20,6538,21,1782723996,0
1135162,H20,6542,22,1782724030,0
1135162,H20,6548,23,1782724109,0
1135162,H20,6551,24,1782724141,0
1135162,H20,6555,25,1782724188,0
1135162,H20,6557,26,1782724226,0
1135162,H20,6559,27,1782724311,0
1135162,H20,6562,28,1782724390,0
1135162,H20,6564,29,1782724438,0
1135162,H20,6566,30,1782724492,0
1135162,H20,6568,31,1782724519,0
1135162,H20,6571,32,1782724565,0
1135162,H20,6596,33,1782724640,0
1135162,H20,6606,34,1782724741,0
1135162,H20,6607,35,1782724822,0
1135162,H20,3440,36,1782724908,0
1135162,H20,3449,37,1782725030,0
1135162,H20,3466,38,1782725151,0
1135171,H20,6580,42,1782723416,0
1135171,H20,6583,43,1782723488,0
1135171,H20,6584,44,1782723597,0
1135171,H20,6588,45,1782723629,0
1135171,H20,6590,46,1782723681,0
1135171,H20,6593,47,1782723725,0
1135171,H20,6595,48,1782723764,0
1135171,H20,3496,49,1782723807,0
1135171,H20,3567,50,1782723840,0
1135171,H20,3642,51,1782723871,0
1135171,H20,3706,52,1782723962,0
1135171,H20,3739,53,1782723997,0
1135171,H20,3841,54,1782724051,0
1135171,H20,3896,55,1782724128,0
1135171,H20,3936,56,1782724165,0
1135171,H20,4000,57,1782724203,0
1135171,H20,4032,58,1782724231,0
1135171,H20,4049,59,1782724255,0
1135171,H20,4070,60,1782724279,0
1135171,H20,4149,61,1782724335,0
1135171,H20,4208,62,1782724425,0
1135171,H20,4244,63,1782724495,0
1135171,H20,4280,64,1782724507,0
1135171,H20,4306,65,1782724639,0
1135171,H20,4310,66,1782724658,0
1135171,H20,4314,67,1782724722,0
1135171,H20,4330,68,1782724769,0
1135171,H20,4376,69,1782724840,0
1135171,H20,4419,70,1782724896,0
1135171,H20,4422,71,1782724949,0
1135171,H20,4428,72,1782725014,0
1135171,H20,4434,73,1782725079,0
1135171,H20,4436,74,1782725143,0
1135171,H20,4444,75,1782725189,0
1135171,H20,4456,76,1782725220,0
1145532,190,101543,1,1782724140,0
1145532,190,4447,2,1782724211,0
1145532,190,4485,3,1782724483,0
1145532,190,4512,4,1782724581,0
1145532,190,4567,5,1782724637,0
1145532,190,4601,6,1782724689,0
1145532,190,4624,7,1782724717,0
1145532,190,4620,8,1782724781,0
1145532,190,4616,9,1782724787,0
1145532,190,4614,10,1782724823,0
1145532,190,4578,11,1782724846,0
1145532,190,4556,12,1782724884,0
1145532,190,4549,13,1782725023,0
1145532,190,4544,14,1782725062,0
1145532,190,4541,15,1782725103,0
1145532,190,4538,16,1782725129,0
1145532,190,4537,17,1782725181,0
1145532,190,4532,18,1782725214,0
1145532,190,4530,19,1782725274,0
1145532,190,4521,20,1782725319,0
1145532,190,4516,21,1782725371,0
1145532,190,103505,22,1782725418,0
1145532,190,101773,23,1782725478,0
1145532,190,4492,24,1782725527,0
1145532,190,4486,25,1782725571,0
1145532,190,4483,26,1782725618,0
1145532,190,4479,27,1782725657,0
1145538,190,4383,1,1782723916,0
1145538,190,4353,2,1782724032,0
1145538,190,4285,3,1782724082,0
1145538,190,4214,4,1782724128,0
1145538,190,4157,5,1782724179,0
1145538,190,4097,6,1782724230,0
1145538,190,4059,7,1782724267,0
1145538,190,4019,8,1782724294,0
1145538,190,3976,9,1782724342,0
1145538,190,3922,10,1782724389,0
1145538,190,3888,11,1782724428,0
1145538,190,3830,12,1782724512,0
1145538,190,3757,999,1782724603,0
1145546,190,3830,12,1782723397,0
1145546,190,3757,999,1782723479,0
1145547,190,4097,40,1782723376,0
1145547,190,4059,41,1782723412,0
1145547,190,4019,42,1782723455,0
1145547,190,3976,43,1782723500,0
1145547,190,3922,44,1782723565,0
1145547,190,3888,45,1782723620,0
1145547,190,3830,46,1782723679,0
1145547,190,3757,999,1782723772,0
1145611,190B,3554,6,1782723403,0
1145611,190B,3586,7,1782723496,0
1145611,190B,3624,8,1782723544,0
1145611,190B,3681,9,1782723589,0
1145611,190B,3761,10,1782723666,0
1145611,190B,3847,11,1782723732,0
1145611,190B,3887,12,1782723769,0
1145611,190B,3923,13,1782723807,0
1145611,190B,3981,14,1782723849,0
1145611,190B,4027,15,1782723886,0
1145611,190B,4058,16,1782723917,0
1145611,190B,4103,17,1782723967,0
1145611,190B,4158,18,1782723989,0
1145611,190B,4195,19,1782724018,0
1145611,190B,4294,20,1782724094,0
1145611,190B,4349,21,1782724128,0
1145611,190B,4389,999,1782724174,0
1145617,190B,4294,20,1782723385,0
1145617,190B,4349,21,1782723434,0
1145617,190B,4389,999,1782723463,0
1145624,190B,3187,1,1782724078,0
1145624,190B,3289,2,1782724105,0
1145624,190B,6445,3,1782724202,0
1145624,190B,6452,4,1782724330,0
1145624,190B,3531,5,1782724480,0
1145624,190B,3554,6,1782724570,0
1145624,190B,3586,7,1782724624,0
1145624,190B,3624,8,1782724669,0
1145624,190B,3681,9,1782724713,0
1145624,190B,3761,10,1782724785,0
1145624,190B,3847,11,1782724850,0
1145624,190B,3887,12,1782724902,0
1145624,190B,3923,13,1782724948,0
1145624,190B,3981,14,1782725005,0
1145624,190B,4027,15,1782725050,0
1145672,230,3757,1,1782723540,0
1145672,230,3703,2,1782723579,0
1145672,230,3627,3,1782723658,0
1145672,230,3599,4,1782723712,0
1145672,230,3553,5,1782723791,0
1145672,230,3558,6,1782723835,0
1145672,230,6457,7,1782723976,0
1145672,230,6450,8,1782724086,0
1145672,230,3413,9,1782724190,0
1145672,230,3266,10,1782724387,0
1145672,230,3200,11,1782724405,0
1145672,230,3158,12,1782724474,0
1145672,230,3167,13,1782724532,0
1145672,230,3118,14,1782724650,0
1145672,230,3069,15,1782724678,0
1145672,230,3017,16,1782724713,0
1145672,230,2966,17,1782724771,0
1145672,230,2911,18,1782724846,0
1145672,230,2869,19,1782724932,0
1145672,230,2819,20,1782725006,0
1145672,230,2786,21,1782725055,0
1145672,230,2751,22,1782725097,0
1145672,230,2697,23,1782725164,0
1145672,230,101961,24,1782725222,0
1145675,230,1881,42,1782723365,0
1145675,230,1845,43,1782723418,0
1145675,230,1816,44,1782723460,0
1145675,230,1826,45,1782723496,0
1145675,230,1830,46,1782723523,0
1145675,230,1832,47,1782723524,0
1145675,230,1817,48,1782723656,0
1145675,230,1743,49,1782723681,0
1145675,230,1707,50,1782723680,0
1145675,230,101972,999,1782723778,0
1145677,230,2697,23,1782723383,0
1145677,230,101961,24,1782723441,0
1145677,230,2534,25,1782723499,0
1145677,230,2468,26,1782723542,0
1145677,230,2416,27,1782723573,0
1145677,230,2408,28,1782723632,0
1145677,230,2409,29,1782723653,0
1145677,230,2415,30,1782723683,0
1145677,230,2420,31,1782723709,0
1145677,230,2339,32,1782723789,0
1145677,230,2352,33,1782724009,0
1145677,230,2285,34,1782724065,0
1145677,230,2243,35,1782724089,0
1145677,230,2208,36,1782724111,0
1145677,230,2168,37,1782724141,0
1145677,230,2135,38,1782724168,0
1145677,230,2095,39,1782724196,0
1145677,230,2004,40,1782724276,0
1145677,230,1935,41,1782724302,0
1145677,230,1881,42,1782724335,0
1145677,230,1845,43,1782724360,0
1145677,230,1816,44,1782724400,0
1145677,230,1826,45,1782724439,0
1145677,230,1830,46,1782724465,0
1145677,230,1832,47,1782724488,0
1145677,230,1817,48,1782724600,0
1145677,230,1743,49,1782724647,0
1145677,230,1707,50,1782724683,0
1145677,230,101972,999,1782724740,0
1145703,230,2696,31,1782723406,0
1145703,230,2749,32,1782723498,0
1145703,230,2785,33,1782723528,0
1145703,230,2826,34,1782723555,0
1145703,230,2867,35,1782723587,0
1145703,230,2932,36,1782723669,0
1145703,230,2968,37,1782723730,0
1145703,230,3014,38,1782723795,0
1145703,230,3076,39,1782723827,0
1145703,230,3110,40,1782723860,0
1145703,230,3164,41,1782723900,0
1145703,230,3157,42,1782723978,0
1145703,230,3187,999,1782724078,0
1145717,232,2358,22,1782723445,0
1145717,232,2414,23,1782723556,0
1145717,232,2411,24,1782723586,0
1145717,232,2407,25,1782723610,0
1145717,232,2404,26,1782723632,0
1145717,232,2399,27,1782723672,0
1145717,232,2382,28,1782723796,0
1145717,232,2377,29,1782723824,0
1145717,232,101964,30,1782723896,0
1145717,232,101965,31,1782723922,0
1145717,232,101970,32,1782723993,0
1145717,232,2602,33,1782724021,0
1145717,232,2645,34,1782724057,0
1145717,232,2708,35,1782724112,0
1145717,232,2760,36,1782724162,0
1145717,232,2826,37,1782724224,0
1145717,232,2867,38,1782724292,0
1145717,232,2932,39,1782724405,0
1145717,232,2968,40,1782724452,0
1145762,232R,2168,33,1782723388,0
1145762,232R,2135,34,1782723407,0
1145762,232R,2095,35,1782723427,0
1145762,232R,2066,36,1782723469,0
1145762,232R,2021,37,1782723493,0
1145762,232R,1983,38,1782723521,0
